match_id,inning,batting_team,bowling_team,over,ball,batter,bowler,non_striker,batsman_runs,extra_runs,total_runs,extras_type,is_wicket,player_dismissed,dismissal_kind,fielder
335986,1,Deccan Chargers,Kolkata Knight Riders,8,1,AC Gilchrist,M Kartik,A Symonds,0,0,0,,1,AC Gilchrist,caught,Mohammad Hafeez
335986,1,Deccan Chargers,Kolkata Knight Riders,8,2,RG Sharma,M Kartik,A Symonds,0,0,0,,0,,,
335986,1,Deccan Chargers,Kolkata Knight Riders,8,3,RG Sharma,M Kartik,A Symonds,0,0,0,,0,,,
335986,1,Deccan Chargers,Kolkata Knight Riders,8,4,RG Sharma,M Kartik,A Symonds,0,0,0,,1,RG Sharma,caught,WP Saha
335986,1,Deccan Chargers,Kolkata Knight Riders,8,5,SB Styris,M Kartik,A Symonds,0,0,0,,0,,,
335986,1,Deccan Chargers,Kolkata Knight Riders,8,6,SB Styris,M Kartik,A Symonds,1,0,1,,0,,,
335986,1,Deccan Chargers,Kolkata Knight Riders,9,1,SB Styris,Mohammad Hafeez,A Symonds,1,0,1,,0,,,
335986,1,Deccan Chargers,Kolkata Knight Riders,9,2,A Symonds,Mohammad Hafeez,SB Styris,1,0,1,,0,,,
335986,1,Deccan Chargers,Kolkata Knight Riders,9,3,SB Styris,Mohammad Hafeez,A Symonds,0,1,1,legbyes,0,,,
335986,1,Deccan Chargers,Kolkata Knight Riders,9,4,A Symonds,Mohammad Hafeez,SB Styris,0,0,0,,0,,,
335986,1,Deccan Chargers,Kolkata Knight Riders,9,5,A Symonds,Mohammad Hafeez,SB Styris,0,1,1,legbyes,0,,,
335986,1,Deccan Chargers,Kolkata Knight Riders,9,6,SB Styris,Mohammad Hafeez,A Symonds,0,0,0,,0,,,
335986,1,Deccan Chargers,Kolkata Knight Riders,10,1,A Symonds,M Kartik,SB Styris,0,0,0,,0,,,
335986,1,Deccan Chargers,Kolkata Knight Riders,10,2,A Symonds,M Kartik,SB Styris,0,0,0,,0,,,
335986,1,Deccan Chargers,Kolkata Knight Riders,10,3,A Symonds,M Kartik,SB Styris,0,0,0,,0,,,
335986,1,Deccan Chargers,Kolkata Knight Riders,10,4,A Symonds,M Kartik,SB Styris,0,0,0,,0,,,
335986,1,Deccan Chargers,Kolkata Knight Riders,10,5,A Symonds,M Kartik,SB Styris,1,0,1,,0,,,
335986,1,Deccan Chargers,Kolkata Knight Riders,10,6,SB Styris,M Kartik,A Symonds,4,0,4,,0,,,
335986,1,Deccan Chargers,Kolkata Knight Riders,11,1,A Symonds,Mohammad Hafeez,SB Styris,0,0,0,,0,,,
335986,1,Deccan Chargers,Kolkata Knight Riders,11,2,A Symonds,Mohammad Hafeez,SB Styris,0,0,0,,0,,,
335986,1,Deccan Chargers,Kolkata Knight Riders,11,3,A Symonds,Mohammad Hafeez,SB Styris,1,0,1,,0,,,
335986,1,Deccan Chargers,Kolkata Knight Riders,11,4,SB Styris,Mohammad Hafeez,A Symonds,0,0,0,,1,SB Styris,bowled,
335986,1,Deccan Chargers,Kolkata Knight Riders,11,5,AS Yadav,Mohammad Hafeez,A Symonds,1,0,1,,0,,,
335986,1,Deccan Chargers,Kolkata Knight Riders,11,6,A Symonds,Mohammad Hafeez,AS Yadav,0,0,0,,0,,,
335986,1,Deccan Chargers,Kolkata Knight Riders,12,1,AS Yadav,DJ Hussey,A Symonds,1,0,1,,0,,,
335986,1,Deccan Chargers,Kolkata Knight Riders,12,2,A Symonds,DJ Hussey,AS Yadav,1,0,1,,0,,,
335986,1,Deccan Chargers,Kolkata Knight Riders,12,3,AS Yadav,DJ Hussey,A Symonds,0,0,0,,0,,,
335986,1,Deccan Chargers,Kolkata Knight Riders,12,4,AS Yadav,DJ Hussey,A Symonds,1,0,1,,0,,,
335986,1,Deccan Chargers,Kolkata Knight Riders,12,5,A Symonds,DJ Hussey,AS Yadav,0,0,0,,0,,,
335986,1,Deccan Chargers,Kolkata Knight Riders,12,6,A Symonds,DJ Hussey,AS Yadav,0,0,0,,0,,,
335986,1,Deccan Chargers,Kolkata Knight Riders,13,1,AS Yadav,Mohammad Hafeez,A Symonds,0,0,0,,0,,,
335986,1,Deccan Chargers,Kolkata Knight Riders,13,2,AS Yadav,Mohammad Hafeez,A Symonds,0,1,1,legbyes,0,,,
335986,1,Deccan Chargers,Kolkata Knight Riders,13,3,A Symonds,Mohammad Hafeez,AS Yadav,0,0,0,,0,,,
335986,1,Deccan Chargers,Kolkata Knight Riders,13,4,A Symonds,Mohammad Hafeez,AS Yadav,0,0,0,,0,,,
335986,1,Deccan Chargers,Kolkata Knight Riders,13,5,A Symonds,Mohammad Hafeez,AS Yadav,1,0,1,,0,,,
335986,1,Deccan Chargers,Kolkata Knight Riders,13,6,AS Yadav,Mohammad Hafeez,A Symonds,1,0,1,,0,,,
335986,1,Deccan Chargers,Kolkata Knight Riders,14,1,AS Yadav,DJ Hussey,A Symonds,6,0,6,,0,,,
335986,1,Deccan Chargers,Kolkata Knight Riders,14,2,AS Yadav,DJ Hussey,A Symonds,0,0,0,,0,,,
335986,1,Deccan Chargers,Kolkata Knight Riders,14,3,AS Yadav,DJ Hussey,A Symonds,0,0,0,,1,AS Yadav,caught,AB Dinda
335986,1,Deccan Chargers,Kolkata Knight Riders,14,4,A Symonds,DJ Hussey,SB Bangar,1,0,1,,0,,,
335986,1,Deccan Chargers,Kolkata Knight Riders,14,5,SB Bangar,DJ Hussey,A Symonds,1,0,1,,0,,,
335986,1,Deccan Chargers,Kolkata Knight Riders,14,6,A Symonds,DJ Hussey,SB Bangar,4,0,4,,0,,,
335986,1,Deccan Chargers,Kolkata Knight Riders,15,1,SB Bangar,I Sharma,A Symonds,0,0,0,,0,,,
335986,1,Deccan Chargers,Kolkata Knight Riders,15,2,SB Bangar,I Sharma,A Symonds,1,0,1,,0,,,
335986,1,Deccan Chargers,Kolkata Knight Riders,15,3,A Symonds,I Sharma,SB Bangar,0,0,0,,0,,,
335986,1,Deccan Chargers,Kolkata Knight Riders,15,4,A Symonds,I Sharma,SB Bangar,0,0,0,,0,,,
335986,1,Deccan Chargers,Kolkata Knight Riders,15,5,A Symonds,I Sharma,SB Bangar,0,1,1,wides,0,,,
335986,1,Deccan Chargers,Kolkata Knight Riders,15,6,A Symonds,I Sharma,SB Bangar,2,0,2,,0,,,
335986,1,Deccan Chargers,Kolkata Knight Riders,15,7,A Symonds,I Sharma,SB Bangar,1,0,1,,0,,,
335986,1,Deccan Chargers,Kolkata Knight Riders,16,1,A Symonds,DJ Hussey,SB Bangar,0,0,0,,0,,,
335986,1,Deccan Chargers,Kolkata Knight Riders,16,2,A Symonds,DJ Hussey,SB Bangar,0,1,1,wides,0,,,
335986,1,Deccan Chargers,Kolkata Knight Riders,16,3,A Symonds,DJ Hussey,SB Bangar,6,0,6,,0,,,
335986,1,Deccan Chargers,Kolkata Knight Riders,16,4,A Symonds,DJ Hussey,SB Bangar,6,0,6,,0,,,
335986,1,Deccan Chargers,Kolkata Knight Riders,16,5,A Symonds,DJ Hussey,SB Bangar,1,0,1,,0,,,
335986,1,Deccan Chargers,Kolkata Knight Riders,16,6,SB Bangar,DJ Hussey,A Symonds,6,0,6,,0,,,
335986,1,Deccan Chargers,Kolkata Knight Riders,16,7,SB Bangar,DJ Hussey,A Symonds,0,0,0,,0,,,
335986,1,Deccan Chargers,Kolkata Knight Riders,17,1,A Symonds,AB Agarkar,SB Bangar,1,0,1,,0,,,
335986,1,Deccan Chargers,Kolkata Knight Riders,17,2,SB Bangar,AB Agarkar,A Symonds,0,0,0,,0,,,
335986,1,Deccan Chargers,Kolkata Knight Riders,17,3,SB Bangar,AB Agarkar,A Symonds,1,0,1,,0,,,
335986,1,Deccan Chargers,Kolkata Knight Riders,17,4,A Symonds,AB Agarkar,SB Bangar,0,0,0,,1,A Symonds,caught,DJ Hussey
335986,1,Deccan Chargers,Kolkata Knight Riders,17,5,SB Bangar,AB Agarkar,WPUJC Vaas,1,0,1,,0,,,
335986,1,Deccan Chargers,Kolkata Knight Riders,17,6,WPUJC Vaas,AB Agarkar,SB Bangar,0,0,0,,1,WPUJC Vaas,caught,SC Ganguly
335986,1,Deccan Chargers,Kolkata Knight Riders,18,1,RP Singh,M Kartik,SB Bangar,1,0,1,,0,,,
335986,1,Deccan Chargers,Kolkata Knight Riders,18,2,SB Bangar,M Kartik,RP Singh,4,0,4,,0,,,
335986,1,Deccan Chargers,Kolkata Knight Riders,18,3,SB Bangar,M Kartik,RP Singh,0,0,0,,1,SB Bangar,caught,WP Saha
335986,1,Deccan Chargers,Kolkata Knight Riders,18,4,RP Singh,M Kartik,PP Ojha,0,0,0,,1,PP Ojha,run out,Mohammad Hafeez
335986,2,Kolkata Knight Riders,Deccan Chargers,0,1,WP Saha,WPUJC Vaas,BB McCullum,1,0,1,,0,,,
335986,2,Kolkata Knight Riders,Deccan Chargers,0,2,BB McCullum,WPUJC Vaas,WP Saha,4,0,4,,0,,,
335986,2,Kolkata Knight Riders,Deccan Chargers,0,3,BB McCullum,WPUJC Vaas,WP Saha,0,0,0,,0,,,
335986,2,Kolkata Knight Riders,Deccan Chargers,0,4,BB McCullum,WPUJC Vaas,WP Saha,1,0,1,,0,,,
335986,2,Kolkata Knight Riders,Deccan Chargers,0,5,WP Saha,WPUJC Vaas,BB McCullum,0,0,0,,0,,,
335986,2,Kolkata Knight Riders,Deccan Chargers,0,6,WP Saha,WPUJC Vaas,BB McCullum,0,0,0,,0,,,
335986,2,Kolkata Knight Riders,Deccan Chargers,1,1,BB McCullum,RP Singh,WP Saha,0,0,0,,0,,,
335986,2,Kolkata Knight Riders,Deccan Chargers,1,2,BB McCullum,RP Singh,WP Saha,0,0,0,,1,BB McCullum,caught,RG Sharma
335986,2,Kolkata Knight Riders,Deccan Chargers,1,3,WP Saha,RP Singh,RT Ponting,0,0,0,,0,,,
335986,2,Kolkata Knight Riders,Deccan Chargers,1,4,WP Saha,RP Singh,RT Ponting,2,0,2,,0,,,
335986,2,Kolkata Knight Riders,Deccan Chargers,1,5,WP Saha,RP Singh,RT Ponting,0,4,4,legbyes,0,,,
335986,2,Kolkata Knight Riders,Deccan Chargers,1,6,WP Saha,RP Singh,RT Ponting,4,0,4,,0,,,
335986,2,Kolkata Knight Riders,Deccan Chargers,2,1,RT Ponting,WPUJC Vaas,WP Saha,0,0,0,,1,RT Ponting,lbw,
335986,2,Kolkata Knight Riders,Deccan Chargers,2,2,SC Ganguly,WPUJC Vaas,WP Saha,0,0,0,,0,,,
335986,2,Kolkata Knight Riders,Deccan Chargers,2,3,SC Ganguly,WPUJC Vaas,WP Saha,0,1,1,legbyes,0,,,
335986,2,Kolkata Knight Riders,Deccan Chargers,2,4,WP Saha,WPUJC Vaas,SC Ganguly,0,0,0,,0,,,
335986,2,Kolkata Knight Riders,Deccan Chargers,2,5,WP Saha,WPUJC Vaas,SC Ganguly,0,0,0,,0,,,
335986,2,Kolkata Knight Riders,Deccan Chargers,2,6,WP Saha,WPUJC Vaas,SC Ganguly,1,0,1,,0,,,
335986,2,Kolkata Knight Riders,Deccan Chargers,3,1,WP Saha,RP Singh,SC Ganguly,0,0,0,,0,,,
335986,2,Kolkata Knight Riders,Deccan Chargers,3,2,WP Saha,RP Singh,SC Ganguly,0,0,0,,0,,,
335986,2,Kolkata Knight Riders,Deccan Chargers,3,3,WP Saha,RP Singh,SC Ganguly,1,0,1,,0,,,
335986,2,Kolkata Knight Riders,Deccan Chargers,3,4,SC Ganguly,RP Singh,WP Saha,1,0,1,,0,,,
335986,2,Kolkata Knight Riders,Deccan Chargers,3,5,WP Saha,RP Singh,SC Ganguly,0,0,0,,0,,,
335986,2,Kolkata Knight Riders,Deccan Chargers,3,6,WP Saha,RP Singh,SC Ganguly,1,0,1,,0,,,
335986,2,Kolkata Knight Riders,Deccan Chargers,4,1,WP Saha,WPUJC Vaas,SC Ganguly,0,0,0,,0,,,
335986,2,Kolkata Knight Riders,Deccan Chargers,4,2,WP Saha,WPUJC Vaas,SC Ganguly,0,0,0,,1,WP Saha,caught,SB Styris
335986,2,Kolkata Knight Riders,Deccan Chargers,4,3,DJ Hussey,WPUJC Vaas,SC Ganguly,0,0,0,,0,,,
335986,2,Kolkata Knight Riders,Deccan Chargers,4,4,DJ Hussey,WPUJC Vaas,SC Ganguly,1,0,1,,0,,,
335986,2,Kolkata Knight Riders,Deccan Chargers,4,5,SC Ganguly,WPUJC Vaas,DJ Hussey,0,0,0,,0,,,
335986,2,Kolkata Knight Riders,Deccan Chargers,4,6,SC Ganguly,WPUJC Vaas,DJ Hussey,1,0,1,,0,,,
335986,2,Kolkata Knight Riders,Deccan Chargers,5,1,SC Ganguly,SB Styris,DJ Hussey,1,0,1,,0,,,
335986,2,Kolkata Knight Riders,Deccan Chargers,5,2,DJ Hussey,SB Styris,SC Ganguly,0,0,0,,0,,,
335986,2,Kolkata Knight Riders,Deccan Chargers,5,3,DJ Hussey,SB Styris,SC Ganguly,0,0,0,,0,,,
335986,2,Kolkata Knight Riders,Deccan Chargers,5,4,DJ Hussey,SB Styris,SC Ganguly,0,0,0,,0,,,
335986,2,Kolkata Knight Riders,Deccan Chargers,5,5,DJ Hussey,SB Styris,SC Ganguly,1,0,1,,0,,,
335986,2,Kolkata Knight Riders,Deccan Chargers,5,6,SC Ganguly,SB Styris,DJ Hussey,1,0,1,,0,,,
335986,2,Kolkata Knight Riders,Deccan Chargers,6,1,SC Ganguly,SB Bangar,DJ Hussey,0,0,0,,0,,,
335986,2,Kolkata Knight Riders,Deccan Chargers,6,2,SC Ganguly,SB Bangar,DJ Hussey,0,0,0,,0,,,
335986,2,Kolkata Knight Riders,Deccan Chargers,6,3,SC Ganguly,SB Bangar,DJ Hussey,0,0,0,,0,,,
335986,2,Kolkata Knight Riders,Deccan Chargers,6,4,SC Ganguly,SB Bangar,DJ Hussey,0,5,5,wides,0,,,
335986,2,Kolkata Knight Riders,Deccan Chargers,6,5,SC Ganguly,SB Bangar,DJ Hussey,0,0,0,,0,,,
335986,2,Kolkata Knight Riders,Deccan Chargers,6,6,SC Ganguly,SB Bangar,DJ Hussey,1,0,1,,0,,,
335986,2,Kolkata Knight Riders,Deccan Chargers,6,7,DJ Hussey,SB Bangar,SC Ganguly,1,0,1,,0,,,
335986,2,Kolkata Knight Riders,Deccan Chargers,7,1,DJ Hussey,SB Styris,SC Ganguly,0,0,0,,0,,,
335986,2,Kolkata Knight Riders,Deccan Chargers,7,2,DJ Hussey,SB Styris,SC Ganguly,1,0,1,,0,,,
335986,2,Kolkata Knight Riders,Deccan Chargers,7,3,SC Ganguly,SB Styris,DJ Hussey,0,0,0,,0,,,
335986,2,Kolkata Knight Riders,Deccan Chargers,7,4,SC Ganguly,SB Styris,DJ Hussey,0,0,0,,0,,,
335986,2,Kolkata Knight Riders,Deccan Chargers,7,5,SC Ganguly,SB Styris,DJ Hussey,0,0,0,,0,,,
335986,2,Kolkata Knight Riders,Deccan Chargers,7,6,SC Ganguly,SB Styris,DJ Hussey,0,0,0,,0,,,
335986,2,Kolkata Knight Riders,Deccan Chargers,8,1,DJ Hussey,SB Bangar,SC Ganguly,0,0,0,,0,,,
335986,2,Kolkata Knight Riders,Deccan Chargers,8,2,DJ Hussey,SB Bangar,SC Ganguly,0,0,0,,0,,,
335986,2,Kolkata Knight Riders,Deccan Chargers,8,3,DJ Hussey,SB Bangar,SC Ganguly,0,0,0,,0,,,
335986,2,Kolkata Knight Riders,Deccan Chargers,8,4,DJ Hussey,SB Bangar,SC Ganguly,0,1,1,wides,0,,,
335986,2,Kolkata Knight Riders,Deccan Chargers,8,5,DJ Hussey,SB Bangar,SC Ganguly,0,0,0,,0,,,
335986,2,Kolkata Knight Riders,Deccan Chargers,8,6,DJ Hussey,SB Bangar,SC Ganguly,0,0,0,,0,,,
335986,2,Kolkata Knight Riders,Deccan Chargers,8,7,DJ Hussey,SB Bangar,SC Ganguly,0,0,0,,0,,,
335986,2,Kolkata Knight Riders,Deccan Chargers,9,1,SC Ganguly,SB Styris,DJ Hussey,2,0,2,,0,,,
335986,2,Kolkata Knight Riders,Deccan Chargers,9,2,SC Ganguly,SB Styris,DJ Hussey,0,0,0,,0,,,
335986,2,Kolkata Knight Riders,Deccan Chargers,9,3,SC Ganguly,SB Styris,DJ Hussey,0,1,1,wides,0,,,
335986,2,Kolkata Knight Riders,Deccan Chargers,9,4,SC Ganguly,SB Styris,DJ Hussey,0,0,0,,0,,,
335986,2,Kolkata Knight Riders,Deccan Chargers,9,5,SC Ganguly,SB Styris,DJ Hussey,0,0,0,,0,,,
335986,2,Kolkata Knight Riders,Deccan Chargers,9,6,SC Ganguly,SB Styris,DJ Hussey,0,0,0,,0,,,
335986,2,Kolkata Knight Riders,Deccan Chargers,9,7,SC Ganguly,SB Styris,DJ Hussey,0,0,0,,0,,,
335986,2,Kolkata Knight Riders,Deccan Chargers,10,1,DJ Hussey,SB Bangar,SC Ganguly,0,0,0,,0,,,
335986,2,Kolkata Knight Riders,Deccan Chargers,10,2,DJ Hussey,SB Bangar,SC Ganguly,0,0,0,,0,,,
335986,2,Kolkata Knight Riders,Deccan Chargers,10,3,DJ Hussey,SB Bangar,SC Ganguly,6,0,6,,0,,,
335986,2,Kolkata Knight Riders,Deccan Chargers,10,4,DJ Hussey,SB Bangar,SC Ganguly,0,0,0,,0,,,
335986,2,Kolkata Knight Riders,Deccan Chargers,10,5,DJ Hussey,SB Bangar,SC Ganguly,1,0,1,,0,,,
335986,2,Kolkata Knight Riders,Deccan Chargers,10,6,SC Ganguly,SB Bangar,DJ Hussey,4,0,4,,0,,,
335986,2,Kolkata Knight Riders,Deccan Chargers,11,1,DJ Hussey,A Symonds,SC Ganguly,0,0,0,,0,,,
335986,2,Kolkata Knight Riders,Deccan Chargers,11,2,DJ Hussey,A Symonds,SC Ganguly,0,4,4,byes,0,,,
335986,2,Kolkata Knight Riders,Deccan Chargers,11,3,DJ Hussey,A Symonds,SC Ganguly,1,0,1,,0,,,
335986,2,Kolkata Knight Riders,Deccan Chargers,11,4,SC Ganguly,A Symonds,DJ Hussey,0,1,1,wides,0,,,
335986,2,Kolkata Knight Riders,Deccan Chargers,11,5,SC Ganguly,A Symonds,DJ Hussey,0,5,5,wides,0,,,
335986,2,Kolkata Knight Riders,Deccan Chargers,11,6,SC Ganguly,A Symonds,DJ Hussey,1,0,1,,0,,,
335986,2,Kolkata Knight Riders,Deccan Chargers,11,7,DJ Hussey,A Symonds,SC Ganguly,1,0,1,,0,,,
335986,2,Kolkata Knight Riders,Deccan Chargers,11,8,SC Ganguly,A Symonds,DJ Hussey,0,1,1,noballs,0,,,
335986,2,Kolkata Knight Riders,Deccan Chargers,11,9,SC Ganguly,A Symonds,DJ Hussey,1,0,1,,0,,,
335986,2,Kolkata Knight Riders,Deccan Chargers,12,1,SC Ganguly,PP Ojha,DJ Hussey,0,1,1,wides,0,,,
335986,2,Kolkata Knight Riders,Deccan Chargers,12,2,SC Ganguly,PP Ojha,DJ Hussey,0,0,0,,0,,,
335986,2,Kolkata Knight Riders,Deccan Chargers,12,3,SC Ganguly,PP Ojha,DJ Hussey,0,0,0,,0,,,
335986,2,Kolkata Knight Riders,Deccan Chargers,12,4,SC Ganguly,PP Ojha,DJ Hussey,1,0,1,,0,,,
335986,2,Kolkata Knight Riders,Deccan Chargers,12,5,DJ Hussey,PP Ojha,SC Ganguly,0,1,1,wides,0,,,
335986,2,Kolkata Knight Riders,Deccan Chargers,12,6,DJ Hussey,PP Ojha,SC Ganguly,0,0,0,,0,,,
335986,2,Kolkata Knight Riders,Deccan Chargers,12,7,DJ Hussey,PP Ojha,SC Ganguly,1,0,1,,0,,,
335986,2,Kolkata Knight Riders,Deccan Chargers,12,8,SC Ganguly,PP Ojha,DJ Hussey,0,0,0,,1,SC Ganguly,bowled,
335986,2,Kolkata Knight Riders,Deccan Chargers,13,1,DJ Hussey,A Symonds,Mohammad Hafeez,1,0,1,,0,,,
335986,2,Kolkata Knight Riders,Deccan Chargers,13,2,Mohammad Hafeez,A Symonds,DJ Hussey,0,0,0,,0,,,
335986,2,Kolkata Knight Riders,Deccan Chargers,13,3,Mohammad Hafeez,A Symonds,DJ Hussey,0,0,0,,0,,,
335986,2,Kolkata Knight Riders,Deccan Chargers,13,4,Mohammad Hafeez,A Symonds,DJ Hussey,1,0,1,,0,,,
335986,2,Kolkata Knight Riders,Deccan Chargers,13,5,DJ Hussey,A Symonds,Mohammad Hafeez,1,0,1,,0,,,
335986,2,Kolkata Knight Riders,Deccan Chargers,13,6,Mohammad Hafeez,A Symonds,DJ Hussey,6,0,6,,0,,,
