match_id,inning,batting_team,bowling_team,over,ball,batter,bowler,non_striker,batsman_runs,extra_runs,total_runs,extras_type,is_wicket,player_dismissed,dismissal_kind,fielder
419106,1,Kolkata Knight Riders,Deccan Chargers,0,1,MK Tiwary,WPUJC Vaas,BJ Hodge,0,0,0,,1,MK Tiwary,caught,RG Sharma
419106,1,Kolkata Knight Riders,Deccan Chargers,0,2,SC Ganguly,WPUJC Vaas,BJ Hodge,0,0,0,,0,,,
419106,1,Kolkata Knight Riders,Deccan Chargers,0,3,SC Ganguly,WPUJC Vaas,BJ Hodge,0,0,0,,0,,,
419106,1,Kolkata Knight Riders,Deccan Chargers,0,4,SC Ganguly,WPUJC Vaas,BJ Hodge,0,0,0,,1,SC Ganguly,caught,Anirudh Singh
419106,1,Kolkata Knight Riders,Deccan Chargers,0,5,CA Pujara,WPUJC Vaas,BJ Hodge,0,1,1,legbyes,0,,,
419106,1,Kolkata Knight Riders,Deccan Chargers,0,6,BJ Hodge,WPUJC Vaas,CA Pujara,0,0,0,,0,,,
419106,1,Kolkata Knight Riders,Deccan Chargers,1,1,CA Pujara,RP Singh,BJ Hodge,0,0,0,,0,,,
419106,1,Kolkata Knight Riders,Deccan Chargers,1,2,CA Pujara,RP Singh,BJ Hodge,0,0,0,,0,,,
419106,1,Kolkata Knight Riders,Deccan Chargers,1,3,CA Pujara,RP Singh,BJ Hodge,4,0,4,,0,,,
419106,1,Kolkata Knight Riders,Deccan Chargers,1,4,CA Pujara,RP Singh,BJ Hodge,0,0,0,,0,,,
419106,1,Kolkata Knight Riders,Deccan Chargers,1,5,CA Pujara,RP Singh,BJ Hodge,1,0,1,,0,,,
419106,1,Kolkata Knight Riders,Deccan Chargers,1,6,BJ Hodge,RP Singh,CA Pujara,0,0,0,,0,,,
419106,1,Kolkata Knight Riders,Deccan Chargers,2,1,CA Pujara,WPUJC Vaas,BJ Hodge,0,0,0,,0,,,
419106,1,Kolkata Knight Riders,Deccan Chargers,2,2,CA Pujara,WPUJC Vaas,BJ Hodge,0,4,4,legbyes,0,,,
419106,1,Kolkata Knight Riders,Deccan Chargers,2,3,CA Pujara,WPUJC Vaas,BJ Hodge,4,0,4,,0,,,
419106,1,Kolkata Knight Riders,Deccan Chargers,2,4,CA Pujara,WPUJC Vaas,BJ Hodge,0,0,0,,0,,,
419106,1,Kolkata Knight Riders,Deccan Chargers,2,5,CA Pujara,WPUJC Vaas,BJ Hodge,0,0,0,,0,,,
419106,1,Kolkata Knight Riders,Deccan Chargers,2,6,CA Pujara,WPUJC Vaas,BJ Hodge,0,0,0,,0,,,
419106,1,Kolkata Knight Riders,Deccan Chargers,3,1,BJ Hodge,Jaskaran Singh,CA Pujara,0,1,1,wides,0,,,
419106,1,Kolkata Knight Riders,Deccan Chargers,3,2,BJ Hodge,Jaskaran Singh,CA Pujara,4,0,4,,0,,,
419106,1,Kolkata Knight Riders,Deccan Chargers,3,3,BJ Hodge,Jaskaran Singh,CA Pujara,1,0,1,,0,,,
419106,1,Kolkata Knight Riders,Deccan Chargers,3,4,CA Pujara,Jaskaran Singh,BJ Hodge,1,0,1,,0,,,
419106,1,Kolkata Knight Riders,Deccan Chargers,3,5,BJ Hodge,Jaskaran Singh,CA Pujara,0,0,0,,0,,,
419106,1,Kolkata Knight Riders,Deccan Chargers,3,6,BJ Hodge,Jaskaran Singh,CA Pujara,1,0,1,,0,,,
419106,1,Kolkata Knight Riders,Deccan Chargers,3,7,CA Pujara,Jaskaran Singh,BJ Hodge,0,0,0,,0,,,
419106,1,Kolkata Knight Riders,Deccan Chargers,4,1,BJ Hodge,RP Singh,CA Pujara,0,1,1,wides,0,,,
419106,1,Kolkata Knight Riders,Deccan Chargers,4,2,BJ Hodge,RP Singh,CA Pujara,6,0,6,,0,,,
419106,1,Kolkata Knight Riders,Deccan Chargers,4,3,BJ Hodge,RP Singh,CA Pujara,0,1,1,wides,0,,,
419106,1,Kolkata Knight Riders,Deccan Chargers,4,4,BJ Hodge,RP Singh,CA Pujara,1,0,1,,0,,,
419106,1,Kolkata Knight Riders,Deccan Chargers,4,5,CA Pujara,RP Singh,BJ Hodge,0,0,0,,0,,,
419106,1,Kolkata Knight Riders,Deccan Chargers,4,6,CA Pujara,RP Singh,BJ Hodge,0,0,0,,1,CA Pujara,caught,PP Ojha
419106,1,Kolkata Knight Riders,Deccan Chargers,4,7,OA Shah,RP Singh,BJ Hodge,0,0,0,,0,,,
419106,1,Kolkata Knight Riders,Deccan Chargers,4,8,OA Shah,RP Singh,BJ Hodge,0,0,0,,0,,,
419106,1,Kolkata Knight Riders,Deccan Chargers,5,1,BJ Hodge,Jaskaran Singh,OA Shah,0,0,0,,1,BJ Hodge,caught,HH Gibbs
419106,1,Kolkata Knight Riders,Deccan Chargers,5,2,AD Mathews,Jaskaran Singh,OA Shah,6,0,6,,0,,,
419106,1,Kolkata Knight Riders,Deccan Chargers,5,3,AD Mathews,Jaskaran Singh,OA Shah,0,0,0,,0,,,
419106,1,Kolkata Knight Riders,Deccan Chargers,5,4,AD Mathews,Jaskaran Singh,OA Shah,0,0,0,,0,,,
419106,1,Kolkata Knight Riders,Deccan Chargers,5,5,AD Mathews,Jaskaran Singh,OA Shah,0,0,0,,0,,,
419106,1,Kolkata Knight Riders,Deccan Chargers,5,6,AD Mathews,Jaskaran Singh,OA Shah,1,0,1,,0,,,
419106,1,Kolkata Knight Riders,Deccan Chargers,6,1,AD Mathews,RP Singh,OA Shah,4,0,4,,0,,,
419106,1,Kolkata Knight Riders,Deccan Chargers,6,2,AD Mathews,RP Singh,OA Shah,0,0,0,,0,,,
419106,1,Kolkata Knight Riders,Deccan Chargers,6,3,AD Mathews,RP Singh,OA Shah,1,0,1,,0,,,
419106,1,Kolkata Knight Riders,Deccan Chargers,6,4,OA Shah,RP Singh,AD Mathews,1,0,1,,0,,,
419106,1,Kolkata Knight Riders,Deccan Chargers,6,5,AD Mathews,RP Singh,OA Shah,2,0,2,,0,,,
419106,1,Kolkata Knight Riders,Deccan Chargers,6,6,AD Mathews,RP Singh,OA Shah,0,0,0,,0,,,
419106,1,Kolkata Knight Riders,Deccan Chargers,7,1,OA Shah,PP Ojha,AD Mathews,0,0,0,,0,,,
419106,1,Kolkata Knight Riders,Deccan Chargers,7,2,OA Shah,PP Ojha,AD Mathews,0,0,0,,0,,,
419106,1,Kolkata Knight Riders,Deccan Chargers,7,3,OA Shah,PP Ojha,AD Mathews,2,0,2,,0,,,
419106,1,Kolkata Knight Riders,Deccan Chargers,7,4,OA Shah,PP Ojha,AD Mathews,0,0,0,,0,,,
419106,1,Kolkata Knight Riders,Deccan Chargers,7,5,OA Shah,PP Ojha,AD Mathews,0,0,0,,0,,,
419106,1,Kolkata Knight Riders,Deccan Chargers,7,6,OA Shah,PP Ojha,AD Mathews,1,0,1,,0,,,
419106,1,Kolkata Knight Riders,Deccan Chargers,8,1,OA Shah,A Symonds,AD Mathews,0,0,0,,0,,,
419106,1,Kolkata Knight Riders,Deccan Chargers,8,2,OA Shah,A Symonds,AD Mathews,1,0,1,,0,,,
419106,1,Kolkata Knight Riders,Deccan Chargers,8,3,AD Mathews,A Symonds,OA Shah,2,0,2,,0,,,
419106,1,Kolkata Knight Riders,Deccan Chargers,8,4,AD Mathews,A Symonds,OA Shah,0,0,0,,0,,,
419106,1,Kolkata Knight Riders,Deccan Chargers,8,5,AD Mathews,A Symonds,OA Shah,1,0,1,,0,,,
419106,1,Kolkata Knight Riders,Deccan Chargers,8,6,OA Shah,A Symonds,AD Mathews,2,0,2,,0,,,
419106,1,Kolkata Knight Riders,Deccan Chargers,9,1,AD Mathews,PP Ojha,OA Shah,0,0,0,,0,,,
419106,1,Kolkata Knight Riders,Deccan Chargers,9,2,AD Mathews,PP Ojha,OA Shah,0,0,0,,0,,,
419106,1,Kolkata Knight Riders,Deccan Chargers,9,3,AD Mathews,PP Ojha,OA Shah,1,0,1,,0,,,
419106,1,Kolkata Knight Riders,Deccan Chargers,9,4,OA Shah,PP Ojha,AD Mathews,1,0,1,,0,,,
419106,1,Kolkata Knight Riders,Deccan Chargers,9,5,AD Mathews,PP Ojha,OA Shah,0,0,0,,0,,,
419106,1,Kolkata Knight Riders,Deccan Chargers,9,6,AD Mathews,PP Ojha,OA Shah,0,0,0,,0,,,
419106,1,Kolkata Knight Riders,Deccan Chargers,10,1,OA Shah,A Symonds,AD Mathews,1,0,1,,0,,,
419106,1,Kolkata Knight Riders,Deccan Chargers,10,2,AD Mathews,A Symonds,OA Shah,0,1,1,legbyes,0,,,
419106,1,Kolkata Knight Riders,Deccan Chargers,10,3,OA Shah,A Symonds,AD Mathews,0,0,0,,0,,,
419106,1,Kolkata Knight Riders,Deccan Chargers,10,4,OA Shah,A Symonds,AD Mathews,0,0,0,,0,,,
419106,1,Kolkata Knight Riders,Deccan Chargers,10,5,OA Shah,A Symonds,AD Mathews,1,0,1,,0,,,
419106,1,Kolkata Knight Riders,Deccan Chargers,10,6,AD Mathews,A Symonds,OA Shah,0,1,1,wides,0,,,
419106,1,Kolkata Knight Riders,Deccan Chargers,10,7,AD Mathews,A Symonds,OA Shah,0,0,0,,0,,,
419106,1,Kolkata Knight Riders,Deccan Chargers,11,1,OA Shah,Jaskaran Singh,AD Mathews,1,0,1,,0,,,
419106,1,Kolkata Knight Riders,Deccan Chargers,11,2,AD Mathews,Jaskaran Singh,OA Shah,0,0,0,,0,,,
419106,1,Kolkata Knight Riders,Deccan Chargers,11,3,AD Mathews,Jaskaran Singh,OA Shah,0,0,0,,0,,,
419106,1,Kolkata Knight Riders,Deccan Chargers,11,4,AD Mathews,Jaskaran Singh,OA Shah,4,0,4,,0,,,
419106,1,Kolkata Knight Riders,Deccan Chargers,11,5,AD Mathews,Jaskaran Singh,OA Shah,4,0,4,,0,,,
419106,1,Kolkata Knight Riders,Deccan Chargers,11,6,AD Mathews,Jaskaran Singh,OA Shah,1,0,1,,0,,,
419106,1,Kolkata Knight Riders,Deccan Chargers,12,1,AD Mathews,A Symonds,OA Shah,1,0,1,,0,,,
419106,1,Kolkata Knight Riders,Deccan Chargers,12,2,OA Shah,A Symonds,AD Mathews,1,0,1,,0,,,
419106,1,Kolkata Knight Riders,Deccan Chargers,12,3,AD Mathews,A Symonds,OA Shah,1,0,1,,0,,,
419106,1,Kolkata Knight Riders,Deccan Chargers,12,4,OA Shah,A Symonds,AD Mathews,1,0,1,,0,,,
419106,1,Kolkata Knight Riders,Deccan Chargers,12,5,AD Mathews,A Symonds,OA Shah,0,0,0,,0,,,
419106,1,Kolkata Knight Riders,Deccan Chargers,12,6,AD Mathews,A Symonds,OA Shah,0,1,1,wides,0,,,
419106,1,Kolkata Knight Riders,Deccan Chargers,12,7,AD Mathews,A Symonds,OA Shah,2,0,2,,0,,,
419106,1,Kolkata Knight Riders,Deccan Chargers,13,1,OA Shah,PP Ojha,AD Mathews,1,0,1,,0,,,
419106,1,Kolkata Knight Riders,Deccan Chargers,13,2,AD Mathews,PP Ojha,OA Shah,1,0,1,,0,,,
419106,1,Kolkata Knight Riders,Deccan Chargers,13,3,OA Shah,PP Ojha,AD Mathews,0,0,0,,0,,,
419106,1,Kolkata Knight Riders,Deccan Chargers,13,4,OA Shah,PP Ojha,AD Mathews,0,0,0,,0,,,
419106,1,Kolkata Knight Riders,Deccan Chargers,13,5,OA Shah,PP Ojha,AD Mathews,0,0,0,,0,,,
419106,1,Kolkata Knight Riders,Deccan Chargers,13,6,OA Shah,PP Ojha,AD Mathews,1,0,1,,0,,,
419106,1,Kolkata Knight Riders,Deccan Chargers,14,1,OA Shah,A Symonds,AD Mathews,1,0,1,,0,,,
419106,1,Kolkata Knight Riders,Deccan Chargers,14,2,AD Mathews,A Symonds,OA Shah,1,0,1,,0,,,
419106,1,Kolkata Knight Riders,Deccan Chargers,14,3,OA Shah,A Symonds,AD Mathews,1,0,1,,0,,,
419106,1,Kolkata Knight Riders,Deccan Chargers,14,4,AD Mathews,A Symonds,OA Shah,0,1,1,legbyes,0,,,
419106,1,Kolkata Knight Riders,Deccan Chargers,14,5,OA Shah,A Symonds,AD Mathews,6,0,6,,0,,,
419106,1,Kolkata Knight Riders,Deccan Chargers,14,6,OA Shah,A Symonds,AD Mathews,1,0,1,,0,,,
419106,1,Kolkata Knight Riders,Deccan Chargers,15,1,OA Shah,PP Ojha,AD Mathews,4,0,4,,0,,,
419106,1,Kolkata Knight Riders,Deccan Chargers,15,2,OA Shah,PP Ojha,AD Mathews,1,0,1,,0,,,
419106,1,Kolkata Knight Riders,Deccan Chargers,15,3,AD Mathews,PP Ojha,OA Shah,0,0,0,,0,,,
419106,1,Kolkata Knight Riders,Deccan Chargers,15,4,AD Mathews,PP Ojha,OA Shah,4,0,4,,0,,,
