match_id,inning,batting_team,bowling_team,over,ball,batter,bowler,non_striker,batsman_runs,extra_runs,total_runs,extras_type,is_wicket,player_dismissed,dismissal_kind,fielder
501198,1,Chennai Super Kings,Kolkata Knight Riders,0,1,S Anirudha,Iqbal Abdulla,M Vijay,0,0,0,,0,,,
501198,1,Chennai Super Kings,Kolkata Knight Riders,0,2,S Anirudha,Iqbal Abdulla,M Vijay,1,0,1,,0,,,
501198,1,Chennai Super Kings,Kolkata Knight Riders,0,3,M Vijay,Iqbal Abdulla,S Anirudha,0,0,0,,0,,,
501198,1,Chennai Super Kings,Kolkata Knight Riders,0,4,M Vijay,Iqbal Abdulla,S Anirudha,0,0,0,,0,,,
501198,1,Chennai Super Kings,Kolkata Knight Riders,0,5,M Vijay,Iqbal Abdulla,S Anirudha,4,0,4,,0,,,
501198,1,Chennai Super Kings,Kolkata Knight Riders,0,6,M Vijay,Iqbal Abdulla,S Anirudha,0,0,0,,1,M Vijay,caught,R Bhatia
501198,1,Chennai Super Kings,Kolkata Knight Riders,1,1,S Anirudha,YK Pathan,SK Raina,1,0,1,,0,,,
501198,1,Chennai Super Kings,Kolkata Knight Riders,1,2,SK Raina,YK Pathan,S Anirudha,0,0,0,,0,,,
501198,1,Chennai Super Kings,Kolkata Knight Riders,1,3,SK Raina,YK Pathan,S Anirudha,0,0,0,,0,,,
501198,1,Chennai Super Kings,Kolkata Knight Riders,1,4,SK Raina,YK Pathan,S Anirudha,4,0,4,,0,,,
501198,1,Chennai Super Kings,Kolkata Knight Riders,1,5,SK Raina,YK Pathan,S Anirudha,1,0,1,,0,,,
501198,1,Chennai Super Kings,Kolkata Knight Riders,1,6,S Anirudha,YK Pathan,SK Raina,0,0,0,,0,,,
501198,1,Chennai Super Kings,Kolkata Knight Riders,2,1,SK Raina,Iqbal Abdulla,S Anirudha,1,0,1,,0,,,
501198,1,Chennai Super Kings,Kolkata Knight Riders,2,2,S Anirudha,Iqbal Abdulla,SK Raina,0,0,0,,0,,,
501198,1,Chennai Super Kings,Kolkata Knight Riders,2,3,S Anirudha,Iqbal Abdulla,SK Raina,0,0,0,,0,,,
501198,1,Chennai Super Kings,Kolkata Knight Riders,2,4,S Anirudha,Iqbal Abdulla,SK Raina,1,0,1,,0,,,
501198,1,Chennai Super Kings,Kolkata Knight Riders,2,5,SK Raina,Iqbal Abdulla,S Anirudha,1,0,1,,0,,,
501198,1,Chennai Super Kings,Kolkata Knight Riders,2,6,S Anirudha,Iqbal Abdulla,SK Raina,4,0,4,,0,,,
501198,1,Chennai Super Kings,Kolkata Knight Riders,3,1,SK Raina,YK Pathan,S Anirudha,1,0,1,,0,,,
501198,1,Chennai Super Kings,Kolkata Knight Riders,3,2,S Anirudha,YK Pathan,SK Raina,0,0,0,,0,,,
501198,1,Chennai Super Kings,Kolkata Knight Riders,3,3,S Anirudha,YK Pathan,SK Raina,0,0,0,,0,,,
501198,1,Chennai Super Kings,Kolkata Knight Riders,3,4,S Anirudha,YK Pathan,SK Raina,4,0,4,,0,,,
501198,1,Chennai Super Kings,Kolkata Knight Riders,3,5,S Anirudha,YK Pathan,SK Raina,0,2,2,wides,0,,,
501198,1,Chennai Super Kings,Kolkata Knight Riders,3,6,SK Raina,YK Pathan,S Anirudha,1,0,1,,0,,,
501198,1,Chennai Super Kings,Kolkata Knight Riders,3,7,S Anirudha,YK Pathan,SK Raina,0,0,0,,0,,,
501198,1,Chennai Super Kings,Kolkata Knight Riders,4,1,SK Raina,L Balaji,S Anirudha,0,0,0,,0,,,
501198,1,Chennai Super Kings,Kolkata Knight Riders,4,2,SK Raina,L Balaji,S Anirudha,4,0,4,,0,,,
501198,1,Chennai Super Kings,Kolkata Knight Riders,4,3,SK Raina,L Balaji,S Anirudha,0,0,0,,0,,,
501198,1,Chennai Super Kings,Kolkata Knight Riders,4,4,SK Raina,L Balaji,S Anirudha,0,0,0,,0,,,
501198,1,Chennai Super Kings,Kolkata Knight Riders,4,5,SK Raina,L Balaji,S Anirudha,1,0,1,,0,,,
501198,1,Chennai Super Kings,Kolkata Knight Riders,4,6,S Anirudha,L Balaji,SK Raina,1,0,1,,0,,,
501198,1,Chennai Super Kings,Kolkata Knight Riders,5,1,S Anirudha,JH Kallis,SK Raina,4,0,4,,0,,,
501198,1,Chennai Super Kings,Kolkata Knight Riders,5,2,S Anirudha,JH Kallis,SK Raina,0,0,0,,0,,,
501198,1,Chennai Super Kings,Kolkata Knight Riders,5,3,S Anirudha,JH Kallis,SK Raina,4,0,4,,0,,,
501198,1,Chennai Super Kings,Kolkata Knight Riders,5,4,S Anirudha,JH Kallis,SK Raina,4,0,4,,0,,,
501198,1,Chennai Super Kings,Kolkata Knight Riders,5,5,S Anirudha,JH Kallis,SK Raina,1,0,1,,0,,,
501198,1,Chennai Super Kings,Kolkata Knight Riders,5,6,SK Raina,JH Kallis,S Anirudha,0,0,0,,0,,,
501198,1,Chennai Super Kings,Kolkata Knight Riders,6,1,S Anirudha,S Ladda,SK Raina,0,0,0,,0,,,
